0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018518519,,0,3025,0,0,0,0,0,0,0,0,0,0,0,0,0
0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018518519,,0,3025,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,24,2,0,0,0,0,0,0,3,25,0.408754209,,0,0,0,0,0,576,4,0,0,0,0,0,0,9,625
0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018518519,,0,3025,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,0,0,0,0,0,0,0,11,0,0,0,0,16,0.390909091,,0,784,0,0,0,0,0,0,0,121,0,0,0,0,256
0,30,0,0,0,0,0,0,20,0,0,5,0,0,0,0.446127946,,0,900,0,0,0,0,0,0,400,0,0,25,0,0,0
0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018518519,,0,3025,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.982154882,,2916,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,6,0,0,40,6,1,0,0.563973064,,0,1,1,0,0,0,0,0,36,0,0,1600,36,1,0
1,52,0,0,0,0,0,0,0,0,0,1,0,1,0,0.911447811,,1,2704,0,0,0,0,0,0,0,0,0,1,0,1,0
1,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0.946464646,,1,2809,0,0,0,0,0,0,0,0,0,0,0,0,1
0,53,1,0,0,0,0,0,0,0,0,1,0,0,0,0.946464646,,0,2809,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,2,53,0,0,0,0,0.947138047,,0,0,0,0,0,0,0,0,0,4,2809,0,0,0,0
0,0,0,0,0,18,0,0,0,5,0,0,0,3,28,0.384511785,,0,0,0,0,0,324,0,0,0,25,0,0,0,9,784
0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018518519,,0,3025,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,20,0,2,13,0,0,0,6,0,0,0,0,14,0.271043771,,0,0,400,0,4,169,0,0,0,36,0,0,0,0,196
0,0,1,0,0,13,0,0,0,40,0,0,0,0,1,0.596296296,,0,0,1,0,0,169,0,0,0,1600,0,0,0,0,1
0,0,0,0,0,0,1,1,7,1,0,42,1,2,0,0.613131313,,0,0,0,0,0,0,1,1,49,1,0,1764,1,4,0
0,0,0,0,0,0,0,0,0,1,54,0,0,0,0,0.982154882,,0,0,0,0,0,0,0,0,0,1,2916,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,21,0,34,0.537710438,,0,0,0,0,0,0,0,0,0,0,0,0,441,0,1156
0,0,0,0,0,51,0,0,0,3,0,0,0,0,1,0.879124579,,0,0,0,0,0,2601,0,0,0,9,0,0,0,0,1
0,0,0,0,0,1,0,1,4,0,0,42,6,1,0,0.612457912,,0,0,0,0,0,1,0,1,16,0,0,1764,36,1,0
9,0,0,0,0,8,0,0,0,37,1,0,0,0,0,0.51010101,,81,0,0,0,0,64,0,0,0,1369,1,0,0,0,0
0,0,0,0,0,43,0,0,0,10,0,0,0,0,2,0.657575758,,0,0,0,0,0,1849,0,0,0,100,0,0,0,0,4
0,38,0,0,0,2,0,0,4,1,0,1,1,1,7,0.510774411,,0,1444,0,0,0,4,0,0,16,1,0,1,1,1,49
0,0,0,0,0,0,0,0,0,1,54,0,0,0,0,0.982154882,,0,0,0,0,0,0,0,0,0,1,2916,0,0,0,0
0,0,0,0,0,45,0,0,2,0,0,1,0,3,4,0.691919192,,0,0,0,0,0,2025,0,0,4,0,0,1,0,9,16
0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,1.018518519,,0,0,0,0,0,0,0,0,0,0,3025,0,0,0,0
54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.982154882,,2916,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,5,0,0,3,0,0,0,26,0,16,0,3,2,0.32962963,,0,0,25,0,0,9,0,0,0,676,0,256,0,9,4
0,0,0,0,0,0,0,0,0,1,54,0,0,0,0,0.982154882,,0,0,0,0,0,0,0,0,0,1,2916,0,0,0,0
0,0,0,0,0,21,0,0,0,34,0,0,0,0,0,0.537710438,,0,0,0,0,0,441,0,0,0,1156,0,0,0,0,0
0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018518519,,0,3025,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,1,52,0,0,0,0,0.912121212,,0,4,0,0,0,0,0,0,0,1,2704,0,0,0,0
0,0,0,0,0,0,0,0,0,4,1,0,0,7,43,0.644781145,,0,0,0,0,0,0,0,0,0,16,1,0,0,49,1849
0,0,0,0,0,15,0,0,0,1,0,0,0,0,39,0.588215488,,0,0,0,0,0,225,0,0,0,1,0,0,0,0,1521
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018518519,,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0.982154882,,0,2916,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,51,1,0,0,1,0,0,0,1,1,0.877104377,,0,0,0,0,0,2601,1,0,0,1,0,0,0,1,1
0,0,0,0,0,34,3,0,0,1,0,0,0,4,13,0.454882155,,0,0,0,0,0,1156,9,0,0,1,0,0,0,16,169
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018518519,,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,49,0,0,5,0,1,0,0.817171717,,0,0,0,0,0,0,0,0,2401,0,0,25,0,1,0
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018518519,,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,4,0,0,2,39,1,0,0,5,2,0.52962963,,0,0,1,1,0,16,0,0,4,1521,1,0,0,25,4
3,0,0,0,0,0,0,0,0,0,50,0,0,0,2,0.846127946,,9,0,0,0,0,0,0,0,0,0,2500,0,0,0,4
1,13,0,0,0,0,0,0,0,9,0,0,0,4,28,0.353872054,,1,169,0,0,0,0,0,0,0,81,0,0,0,16,784
0,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0.982154882,,0,2916,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,54,0,0,0,0,0,0,0,1,0,0.982154882,,0,0,0,0,0,2916,0,0,0,0,0,0,0,1,0
0,0,3,0,0,1,0,0,0,50,0,0,0,1,0,0.845454545,,0,0,9,0,0,1,0,0,0,2500,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,48,0,0,0,7,0.792255892,,0,0,0,0,0,0,0,0,0,0,2304,0,0,0,49
0,19,0,0,0,0,0,0,0,15,1,0,0,0,20,0.332323232,,0,361,0,0,0,0,0,0,0,225,1,0,0,0,400
0,0,0,0,0,49,0,0,0,0,0,0,0,4,2,0.815151515,,0,0,0,0,0,2401,0,0,0,0,0,0,0,16,4
0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018518519,,0,3025,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,1,17,0,36,0.534343434,,0,0,0,0,0,1,0,0,0,0,0,1,289,0,1296
0,0,0,0,0,0,0,0,0,3,52,0,0,0,0,0.913468013,,0,0,0,0,0,0,0,0,0,9,2704,0,0,0,0
43,8,0,0,0,0,0,0,1,1,1,0,0,0,1,0.645454545,,1849,64,0,0,0,0,0,0,1,1,1,0,0,0,1
1,0,0,0,2,1,1,1,0,47,0,1,0,0,1,0.747138047,,1,0,0,0,4,1,1,1,0,2209,0,1,0,0,1
0,0,0,0,0,48,0,0,0,0,0,0,0,6,1,0.788215488,,0,0,0,0,0,2304,0,0,0,0,0,0,0,36,1
0,0,0,0,0,5,0,0,0,4,0,0,0,3,43,0.639393939,,0,0,0,0,0,25,0,0,0,16,0,0,0,9,1849
0,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0.982154882,,0,2916,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,10,0,0,0,1,0,0,3,0,41,0.603030303,,0,0,0,0,0,100,0,0,0,1,0,0,9,0,1681
0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018518519,,0,3025,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,46,0,0,0,1,0,0,0,5,3,0.724242424,,0,0,0,0,0,2116,0,0,0,1,0,0,0,25,9
0,0,0,0,0,1,0,0,0,25,0,0,0,2,27,0.457575758,,0,0,0,0,0,1,0,0,0,625,0,0,0,4,729
1,42,0,0,0,0,1,1,0,8,0,0,0,2,0,0.617845118,,1,1764,0,0,0,0,1,1,0,64,0,0,0,4,0
0,0,0,0,0,1,3,0,0,48,0,0,0,1,2,0.780808081,,0,0,0,0,0,1,9,0,0,2304,0,0,0,1,4
1,51,0,0,0,2,0,0,0,1,0,0,0,0,0,0.877777778,,1,2601,0,0,0,4,0,0,0,1,0,0,0,0,0
1,52,0,0,0,2,0,0,0,0,0,0,0,0,0,0.912121212,,1,2704,0,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,53,0,0,0,2,0.947138047,,0,0,0,0,0,0,0,0,0,0,2809,0,0,0,4
1,42,0,0,0,0,3,1,0,4,0,0,0,3,1,0.606397306,,1,1764,0,0,0,0,9,1,0,16,0,0,0,9,1
19,0,0,0,0,29,1,0,0,4,0,0,0,1,1,0.411111111,,361,0,0,0,0,841,1,0,0,16,0,0,0,1,1
0,0,0,0,0,5,0,0,0,1,1,0,0,5,43,0.64006734,,0,0,0,0,0,25,0,0,0,1,1,0,0,25,1849
0,0,1,0,0,0,0,0,2,0,0,52,0,0,0,0.912121212,,0,0,1,0,0,0,0,0,4,0,0,2704,0,0,0
0,2,0,0,0,0,0,0,0,3,50,0,0,0,0,0.846127946,,0,4,0,0,0,0,0,0,0,9,2500,0,0,0,0
1,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0.946464646,,1,2809,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,25,0,0,0,29,0.493939394,,0,1,0,0,0,0,0,0,0,0,625,0,0,0,841
52,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.911447811,,2704,1,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0,0,0,46,0,0,0,0,1,0,7,0,1,0,0.72962963,,0,0,0,0,2116,0,0,0,0,1,0,49,0,1,0
0,0,0,0,0,12,0,0,0,2,0,9,29,2,1,0.361952862,,0,0,0,0,0,144,0,0,0,4,0,81,841,4,1
3,0,38,0,0,2,0,0,0,12,0,0,0,0,0,0.539057239,,9,0,1444,0,0,4,0,0,0,144,0,0,0,0,0
53,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.946464646,,2809,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,54,0,0,0,0,0.982154882,,0,1,0,0,0,0,0,0,0,0,2916,0,0,0,0
0,0,1,0,0,9,0,26,1,1,0,17,0,0,0,0.353198653,,0,0,1,0,0,81,0,676,1,1,0,289,0,0,0
0,0,0,0,0,0,0,0,0,2,53,0,0,0,0,0.947138047,,0,0,0,0,0,0,0,0,0,4,2809,0,0,0,0
2,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0.947138047,,4,0,0,0,0,0,0,0,0,0,2809,0,0,0,0
0,0,0,1,0,1,0,0,0,49,0,0,0,1,3,0.812457912,,0,0,0,1,0,1,0,0,0,2401,0,0,0,1,9
0,0,0,0,0,46,0,0,0,2,0,0,0,4,3,0.722222222,,0,0,0,0,0,2116,0,0,0,4,0,0,0,16,9
0,50,0,0,0,0,0,0,1,1,0,0,0,0,3,0.845454545,,0,2500,0,0,0,0,0,0,1,1,0,0,0,0,9
52,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.912121212,,2704,1,0,0,0,0,0,0,0,4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,52,0,0,0,0,0.913468013,,0,0,0,0,0,0,0,0,0,9,2704,0,0,0,0
0,0,0,0,0,50,0,0,0,0,0,0,0,4,1,0.847474747,,0,0,0,0,0,2500,0,0,0,0,0,0,0,16,1
0,0,5,0,0,44,0,0,0,3,0,1,0,2,0,0.664983165,,0,0,25,0,0,1936,0,0,0,9,0,1,0,4,0
47,1,0,0,0,1,0,0,0,0,0,0,0,1,5,0.753198653,,2209,1,0,0,0,1,0,0,0,0,0,0,0,1,25
0,0,0,0,0,0,0,0,0,1,54,0,0,0,0,0.982154882,,0,0,0,0,0,0,0,0,0,1,2916,0,0,0,0
15,0,0,33,4,1,0,0,0,1,0,0,0,0,1,0.448821549,,225,0,0,1089,16,1,0,0,0,1,0,0,0,0,1
1,50,0,0,0,1,0,0,0,0,0,0,0,0,3,0.845454545,,1,2500,0,0,0,1,0,0,0,0,0,0,0,0,9
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018518519,,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0,0,0,0,25,0,28,0.475757576,,0,0,0,0,0,4,0,0,0,0,0,0,625,0,784
0,0,0,0,0,39,0,1,0,13,0,0,0,2,0,0.570707071,,0,0,0,0,0,1521,0,1,0,169,0,0,0,4,0
0,0,0,0,46,0,0,0,0,1,0,7,0,1,0,0.72962963,,0,0,0,0,2116,0,0,0,0,1,0,49,0,1,0
27,0,0,0,0,2,1,0,0,1,0,0,0,3,21,0.398989899,,729,0,0,0,0,4,1,0,0,1,0,0,0,9,441
0,0,0,0,0,4,1,2,44,0,0,0,2,1,1,0.660942761,,0,0,0,0,0,16,1,4,1936,0,0,0,4,1,1
3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913468013,,9,2704,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,0,0,0,0,0,0,1,1,36,0,0,1,10,0.483164983,,0,36,0,0,0,0,0,0,1,1,1296,0,0,1,100
0,0,0,0,0,16,0,0,6,27,0,0,0,3,3,0.34983165,,0,0,0,0,0,256,0,0,36,729,0,0,0,9,9
0,0,0,0,0,0,0,0,0,1,52,0,0,0,2,0.912121212,,0,0,0,0,0,0,0,0,0,1,2704,0,0,0,4
0,0,0,0,0,0,0,0,3,0,0,51,0,1,0,0.879124579,,0,0,0,0,0,0,0,0,9,0,0,2601,0,1,0
26,5,0,0,0,0,0,1,3,4,0,11,0,4,1,0.291245791,,676,25,0,0,0,0,0,1,9,16,0,121,0,16,1
0,51,0,0,0,0,1,0,1,0,1,0,0,1,0,0.877104377,,0,2601,0,0,0,0,1,0,1,0,1,0,0,1,0
1,51,0,0,0,1,0,0,0,0,0,0,0,0,2,0.877777778,,1,2601,0,0,0,1,0,0,0,0,0,0,0,0,4
0,0,0,0,0,24,0,0,0,0,0,0,0,2,29,0.478451178,,0,0,0,0,0,576,0,0,0,0,0,0,0,4,841
0,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0.982154882,,0,2916,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,41,0,0,1,1,0,4,3,3,2,0.579461279,,0,0,0,0,0,1681,0,0,1,1,0,16,9,9,4
0,0,0,0,0,24,0,0,0,3,0,0,0,0,28,0.460942761,,0,0,0,0,0,576,0,0,0,9,0,0,0,0,784
0,0,0,0,0,36,2,0,0,0,0,0,1,3,13,0.497979798,,0,0,0,0,0,1296,4,0,0,0,0,0,1,9,169
0,0,0,0,0,0,0,0,3,0,0,47,5,0,0,0.755218855,,0,0,0,0,0,0,0,0,9,0,0,2209,25,0,0
0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018518519,,0,3025,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,3,21,1,0,0,29,0.435353535,,0,0,0,0,0,0,1,0,0,9,441,1,0,0,841
0,0,0,0,0,0,0,0,0,0,0,3,51,0,1,0.879124579,,0,0,0,0,0,0,0,0,0,0,0,9,2601,0,1
1,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0.946464646,,1,2809,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,7,0,0,0,1,0,0,0,2,44,0.67037037,,0,0,1,0,0,49,0,0,0,1,0,0,0,4,1936
0,0,0,0,0,0,0,0,3,0,0,42,10,0,0,0.630639731,,0,0,0,0,0,0,0,0,9,0,0,1764,100,0,0
0,0,0,0,0,50,0,0,0,0,0,1,0,4,0,0.847474747,,0,0,0,0,0,2500,0,0,0,0,0,1,0,16,0
0,0,0,0,0,0,0,0,0,1,54,0,0,0,0,0.982154882,,0,0,0,0,0,0,0,0,0,1,2916,0,0,0,0
0,31,3,0,0,0,0,0,0,11,0,3,0,4,3,0.378787879,,0,961,9,0,0,0,0,0,0,121,0,9,0,16,9
1,48,0,0,0,0,0,0,1,1,0,3,0,1,0,0.78013468,,1,2304,0,0,0,0,0,0,1,1,0,9,0,1,0
0,0,0,0,0,0,0,0,3,0,0,51,0,0,1,0.879124579,,0,0,0,0,0,0,0,0,9,0,0,2601,0,0,1
0,0,0,0,0,44,0,0,0,0,0,0,0,4,7,0.673737374,,0,0,0,0,0,1936,0,0,0,0,0,0,0,16,49
0,0,0,0,0,49,0,0,0,1,0,1,0,1,3,0.812457912,,0,0,0,0,0,2401,0,0,0,1,0,1,0,1,9
0,0,0,0,0,0,0,0,2,0,0,53,0,0,0,0.947138047,,0,0,0,0,0,0,0,0,4,0,0,2809,0,0,0
0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,1.018518519,,0,0,0,0,0,0,0,0,0,0,3025,0,0,0,0
0,2,0,0,0,0,0,0,0,1,20,1,0,2,29,0.421212121,,0,4,0,0,0,0,0,0,0,1,400,1,0,4,841
6,0,0,0,0,0,0,0,36,13,0,0,0,0,0,0.505387205,,36,0,0,0,0,0,0,0,1296,169,0,0,0,0,0
0,0,0,0,0,0,1,0,3,0,0,42,9,0,0,0.624579125,,0,0,0,0,0,0,1,0,9,0,0,1764,81,0,0
0,0,42,0,0,0,0,0,0,0,0,8,0,5,0,0.623905724,,0,0,1764,0,0,0,0,0,0,0,0,64,0,25,0
0,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0.982154882,,0,2916,0,0,0,0,0,0,0,0,0,0,0,1,0
0,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0.982154882,,0,2916,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,54,0,0,0.982154882,,0,0,0,0,0,0,0,0,0,0,0,1,2916,0,0
0,0,0,0,0,11,0,0,0,37,0,0,0,0,7,0.518181818,,0,0,0,0,0,121,0,0,0,1369,0,0,0,0,49
2,0,0,0,0,3,0,0,0,0,49,0,1,0,0,0.813131313,,4,0,0,0,0,9,0,0,0,0,2401,0,1,0,0
0,0,0,0,0,47,0,0,0,0,0,0,0,5,3,0.755218855,,0,0,0,0,0,2209,0,0,0,0,0,0,0,25,9
0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018518519,,0,3025,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,1,0,0,0,51,0,1,0,0.877777778,,0,0,0,0,4,0,0,1,0,0,0,2601,0,1,0
0,36,0,0,0,0,0,0,0,0,0,0,0,0,19,0.557912458,,0,1296,0,0,0,0,0,0,0,0,0,0,0,0,361
0,0,0,0,1,0,43,0,0,0,0,11,0,0,0,0.663636364,,0,0,0,0,1,0,1849,0,0,0,0,121,0,0,0
0,0,1,0,0,0,0,0,35,18,0,0,0,1,0,0.522222222,,0,0,1,0,0,0,0,0,1225,324,0,0,0,1,0
1,45,0,0,0,0,0,0,0,5,0,0,0,3,1,0.693939394,,1,2025,0,0,0,0,0,0,0,25,0,0,0,9,1
0,1,0,0,0,3,0,0,0,2,0,0,0,2,47,0.74983165,,0,1,0,0,0,9,0,0,0,4,0,0,0,4,2209
0,0,0,0,0,44,0,0,0,0,0,0,0,5,6,0.672390572,,0,0,0,0,0,1936,0,0,0,0,0,0,0,25,36
0,0,0,0,0,0,0,0,0,1,54,0,0,0,0,0.982154882,,0,0,0,0,0,0,0,0,0,1,2916,0,0,0,0
0.085333333,0.230181818,0.015030303,0.004242424,0.012484848,0.147757576,0.008,0.004363636,0.029575758,0.082666667,0.147272727,0.076848485,0.02969697,0.019030303,0.107272727,112.1138047,,,,,,,,,,,,,,,,
0.007281778,0.052983669,0.00022591,1.79982E-05,0.000155871,0.021832301,0.000064,1.90413E-05,0.000874725,0.006833778,0.021689256,0.00590569,0.00088191,0.000362152,0.011507438,0.747425365,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,pi,,,,,,,,,,,,,,,,
0.130635519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pe,,0.709472102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,